,_lambda,mu_tlof,mu_charge,total_charge_rate,rho,num_parks,p_blocking,effective_lambda,eff_surface_rho,airspace_capacity,Lq,var_Lq,num_tlof
5600,16,120,8,32,0.5,4,3.801212816734178e-16,15.999999999999996,0.4999999999999998,100,0.8236470034655986,2.9469485403111335,1
5601,16,120,8,40,0.4,5,-2.0976601532163295e-16,16.000000000000004,0.4000000000000001,100,0.3506138705043625,0.8161010148314651,1
5602,16,120,8,48,0.3333333333333333,6,2.052022018018268e-17,16.0,0.3333333333333333,100,0.2170718041223927,0.3540086357757713,1
5603,16,120,8,56,0.2857142857142857,7,3.022078030531783e-16,15.999999999999996,0.2857142857142856,100,0.174327280168941,0.2288953416259279,1
5604,16,120,8,64,0.25,8,-6.282273963195695e-17,16.0,0.25,100,0.1603490944534117,0.192579719481827,1
5605,16,30,10,20,0.8,2,0.3750000000000075,9.99999999999988,0.4999999999999939,100,98.544455329734,3.132274150448211,1
5606,16,30,10,30,0.5333333333333333,3,0.1964285714290758,12.857142857134786,0.4285714285711595,100,96.45559673931996,14.753718111987835,1
5607,16,30,10,40,0.4,4,0.0625256662377689,14.999589340195698,0.3749897335048924,100,87.1835699703949,167.6676700639855,1
5608,16,30,10,50,0.32,5,0.0003150556730094,15.994959109231848,0.319899182184637,100,18.10352415366713,352.1643741460005,1
5609,16,30,10,60,0.2666666666666666,6,1.0099689983097093e-07,15.999998384049604,0.26666663973416,100,5.3574560706320815,47.2354933860568,1
5610,16,30,10,70,0.2285714285714285,7,1.5589501252953088e-10,15.99999999750568,0.2285714285357954,100,3.0627711411335663,18.247194031831224,1
5611,16,30,10,80,0.2,8,8.94558780078613e-13,15.999999999985688,0.1999999999998211,100,2.173595918696955,9.883421341124166,1
5612,16,45,10,20,0.8,2,0.2500000000000305,11.999999999999512,0.5999999999999756,100,97.34881014335254,8.948468853781378,1
5613,16,45,10,30,0.5333333333333333,3,0.0127161366441342,15.796541813693851,0.5265513937897951,100,56.50831734217111,837.0770213959722,1
5614,16,45,10,40,0.4,4,5.791762412547805e-10,15.99999999073318,0.3999999997683295,100,3.530414396158625,23.4971706930652,1
5615,16,45,10,50,0.32,5,1.7704614900873605e-15,15.999999999999972,0.3199999999999994,100,1.5176072473878206,6.021917027521044,1
5616,16,45,10,60,0.2666666666666666,6,-4.48100757888259e-16,16.000000000000007,0.2666666666666668,100,0.9564631988538886,2.700048899340947,1
5617,16,45,10,70,0.2285714285714285,7,9.576215688478218e-17,15.999999999999998,0.2285714285714285,100,0.7354644989669172,1.6140559580828877,1
5618,16,45,10,80,0.2,8,-6.933472893044801e-17,16.0,0.2,100,0.6375083344212769,1.1859378710195698,1
5619,16,60,10,20,0.8,2,0.1666666667871091,13.333333331406257,0.6666666665703127,100,95.51484363278004,23.521055908775452,1
5620,16,60,10,30,0.5333333333333333,3,1.8710448128345106e-07,15.9999970063283,0.5333332335442766,100,5.91573590331718,54.66201733969056,1
5621,16,60,10,40,0.4,4,2.694242398626478e-16,15.999999999999996,0.3999999999999999,100,1.4211997217061978,5.714747987314577,1
5622,16,60,10,50,0.32,5,3.185385982762412e-16,15.999999999999996,0.3199999999999999,100,0.72365651419629,1.914181052167728,1
5623,16,60,10,60,0.2666666666666666,6,2.124358631713785e-16,15.999999999999996,0.2666666666666666,100,0.5025135230376194,0.9769824835733232,1
5624,16,60,10,70,0.2285714285714285,7,-3.75615066394025e-16,16.000000000000007,0.2285714285714286,100,0.4191093215674001,0.6718855479065594,1
5625,16,60,10,80,0.2,8,-2.393376295761751e-17,16.0,0.2,100,0.3858737840902703,0.5620075725058925,1
5626,16,90,10,20,0.8,2,0.0625467189834819,14.999252496264289,0.7499626248132144,100,86.29288155699221,193.40443179053543,1
5627,16,90,10,30,0.5333333333333333,3,9.061154604417254e-14,15.99999999999855,0.533333333333285,100,1.9942945307931572,9.878941857035857,1
5628,16,90,10,40,0.4,4,5.074066167232161e-17,16.0,0.4,100,0.6397625840726651,1.8105735688601023,1
5629,16,90,10,50,0.32,5,-1.2704138956098898e-16,16.000000000000004,0.32,100,0.348786347912584,0.6660378029232535,1
5630,16,90,10,60,0.2666666666666666,6,3.630722025110833e-16,15.999999999999996,0.2666666666666665,100,0.2602170599667848,0.3818968674011255,1
5631,16,90,10,70,0.2285714285714285,7,1.8988106985189104e-16,15.999999999999996,0.2285714285714285,100,0.2308515489464231,0.2993555024738347,1
5632,16,90,10,80,0.2,8,4.958954389700302e-17,16.0,0.2,100,0.2209973265476933,0.2741399993574534,1
5633,16,120,10,20,0.8,2,0.0091371983003392,15.853804827194573,0.7926902413597287,100,49.33482904426875,869.0206628067926,1
5634,16,120,10,30,0.5333333333333333,3,9.400032835449323e-16,15.999999999999986,0.5333333333333329,100,1.2802961615487725,5.236304818565643,1
5635,16,120,10,40,0.4,4,9.833713704443524e-17,15.999999999999998,0.3999999999999999,100,0.4224495923592334,1.0396781850414192,1
5636,16,120,10,50,0.32,5,5.0225665640390987e-17,16.0,0.32,100,0.2318946247026025,0.3878581177611688,1
5637,16,120,10,60,0.2666666666666666,6,1.8617106554291718e-16,15.999999999999996,0.2666666666666666,100,0.1772785811509011,0.2337814954590624,1
5638,16,120,10,70,0.2285714285714285,7,-1.1726324121788534e-17,16.0,0.2285714285714285,100,0.1607860200488441,0.1928605628567083,1
5639,16,120,10,80,0.2,8,-1.1556917532337677e-17,16.0,0.2,100,0.1558414326038548,0.1816653811394247,1
5640,16,30,12,24,0.6666666666666666,2,0.3181818181818156,10.90909090909095,0.4545454545454562,100,98.15707836822492,4.610856470924773,1
5641,16,30,12,36,0.4444444444444444,3,0.1346153871451266,13.846153805677972,0.3846153834910548,100,94.52721957059504,33.02395107385746,1
5642,16,30,12,48,0.3333333333333333,4,0.0082248801322221,15.868401917884446,0.3305917066225926,100,49.196944774144605,866.205883031876,1
5643,16,30,12,60,0.2666666666666666,5,7.645835942810225e-07,15.99998776666249,0.2666664627777081,100,6.86800577491225,69.7354122622146,1
5644,16,30,12,72,0.2222222222222222,6,2.966278925096858e-10,15.999999995253951,0.2222222221563049,100,3.3626853262875955,20.657416629921904,1
5645,16,30,12,84,0.1904761904761904,7,7.113719335816171e-13,15.99999999998862,0.190476190476055,100,2.2630584338624335,10.30773735665726,1
5646,16,30,12,96,0.1666666666666666,8,5.951578748060461e-15,15.999999999999904,0.1666666666666656,100,1.7647000870426146,6.435834867150826,1
5647,16,45,12,24,0.6666666666666666,2,0.1666666667208446,13.333333332466486,0.5555555555194369,100,95.6585106061258,21.807020054749955,1
5648,16,45,12,36,0.4444444444444444,3,3.9745819311387065e-06,15.999936406689102,0.4444426779635861,100,8.567835466352587,100.08359649881088,1
5649,16,45,12,48,0.3333333333333333,4,5.4907359041400656e-14,15.99999999999912,0.333333333333315,100,2.022303725210813,9.218012182116318,1
5650,16,45,12,60,0.2666666666666666,5,-2.283871876340715e-16,16.000000000000004,0.2666666666666667,100,1.0930898278670451,3.3219714685932695,1
5651,16,45,12,72,0.2222222222222222,6,-4.450649918052996e-16,16.000000000000007,0.2222222222222223,100,0.7829696954701149,1.7933926837324154,1
5652,16,45,12,84,0.1904761904761904,7,2.4405390902648705e-16,15.999999999999996,0.1904761904761904,100,0.6555224461165029,1.245906739410034,1
5653,16,45,12,96,0.1666666666666666,8,-2.4395904133639457e-16,16.000000000000004,0.1666666666666667,100,0.5990377455729453,1.0242450647174584,1
5654,16,60,12,24,0.6666666666666666,2,0.0625343305156929,14.999450711748914,0.6249771129895381,100,86.83113798500487,178.6679021498403,1
5655,16,60,12,36,0.4444444444444444,3,1.948462224898862e-12,15.999999999968823,0.4444444444435784,100,2.51780040039132,13.28243505160534,1
5656,16,60,12,48,0.3333333333333333,4,2.936019483090746e-16,15.999999999999996,0.3333333333333332,100,0.9264240899533608,2.7834872205706587,1
5657,16,60,12,60,0.2666666666666666,5,1.0291789122318651e-16,15.999999999999998,0.2666666666666666,100,0.5614230916036134,1.1786916532125953,1
5658,16,60,12,72,0.2222222222222222,6,5.4582803121067114e-17,16.0,0.2222222222222222,100,0.4385868489023811,0.7299769670810679,1
5659,16,60,12,84,0.1904761904761904,7,-4.6044711012743766e-17,16.0,0.1904761904761904,100,0.3925334809744851,0.5800411600342339,1
5660,16,60,12,96,0.1666666666666666,8,1.0344982791406221e-16,15.999999999999998,0.1666666666666666,100,0.3747329290821141,0.5265660346850416,1
5661,16,90,12,24,0.6666666666666666,2,3.092524746869669e-05,15.9995051960405,0.6666460498350208,100,11.548905630045198,166.48591314012606,1
5662,16,90,12,36,0.4444444444444444,3,-4.657732532997727e-16,16.000000000000007,0.4444444444444446,100,1.0621213352494754,3.7076347772013,1
5663,16,90,12,48,0.3333333333333333,4,1.1969591984239971e-16,15.999999999999998,0.3333333333333333,100,0.4382267529203799,0.9538634194943714,1
5664,16,90,12,60,0.2666666666666666,5,6.936183398476015e-17,15.999999999999998,0.2666666666666666,100,0.284404851099739,0.4467577655011749,1
5665,16,90,12,72,0.2222222222222222,6,1.2449351445564802e-16,15.999999999999998,0.2222222222222222,100,0.2377659719380501,0.3157998064117305,1
5666,16,90,12,84,0.1904761904761904,7,-1.341971238993933e-16,16.000000000000004,0.1904761904761905,100,0.222962114838194,0.2784285376160161,1
5667,16,90,12,96,0.1666666666666666,8,1.2516775268166247e-16,15.999999999999998,0.1666666666666666,100,0.2182804969170405,0.2674682836659103,1
5668,16,120,12,24,0.6666666666666666,2,2.2343636981413117e-08,15.999999642501807,0.6666666517709087,100,4.948703139414196,39.58907906162642,1
5669,16,120,12,36,0.4444444444444444,3,-5.4860629927766524e-17,16.0,0.4444444444444444,100,0.7029662097587106,2.1113701907319715,1
5670,16,120,12,48,0.3333333333333333,4,-1.1037178115902435e-16,16.0,0.3333333333333333,100,0.2907714144065442,0.5548786213978059,1
5671,16,120,12,60,0.2666666666666666,5,7.233661369551727e-19,16.0,0.2666666666666666,100,0.192029377382953,0.2689990334374889,1
5672,16,120,12,72,0.2222222222222222,6,-4.456409742094325e-17,16.0,0.2222222222222222,100,0.1645755770206266,0.2009196321709411,1
5673,16,120,12,84,0.1904761904761904,7,-2.231288070975168e-16,16.000000000000004,0.1904761904761905,100,0.1567909942796363,0.1835239875100515,1
5674,16,120,12,96,0.1666666666666666,8,-1.3599622187936142e-16,16.000000000000004,0.1666666666666667,100,0.1546277884763714,0.1790332812335309,1
5675,16,30,14,28,0.5714285714285714,2,0.2708333333332736,11.666666666667622,0.4166666666667007,100,97.7147752775484,6.654159965301005,1
5676,16,30,14,42,0.3809523809523809,3,0.0843038932685395,14.651137707703366,0.3488366120881754,100,90.89500852335266,87.39457720406244,1
5677,16,30,14,56,0.2857142857142857,4,0.0001292895911706,15.99793136654127,0.2856773458310941,100,15.168616048258391,261.6138719243115,1
5678,16,30,14,70,0.2285714285714285,5,5.903356456069767e-09,15.999999905546296,0.2285714272220899,100,4.384911745301834,31.5415283641519,1
5679,16,30,14,84,0.1904761904761904,6,3.4090617698559478e-12,15.999999999945455,0.1904761904755411,100,2.587442686675847,12.75070898329308,1
5680,16,30,14,98,0.1632653061224489,7,1.2028626792531803e-14,15.999999999999808,0.163265306122447,100,1.901510906215808,7.282996940464143,1
5681,16,30,14,112,0.1428571428571428,8,2.390987662850494e-16,15.999999999999996,0.1428571428571428,100,1.5688949090269488,4.9837992363520165,1
5682,16,45,14,28,0.5714285714285714,2,0.0948281583312591,14.482749466699854,0.5172410523821377,100,91.84332238030773,71.71927548185886,1
5683,16,45,14,42,0.3809523809523809,3,1.474679056819028e-09,15.999999976405135,0.3809523803905985,100,4.047282557770679,27.41677812316743,1
5684,16,45,14,56,0.2857142857142857,4,-6.01515365294958e-16,16.00000000000001,0.2857142857142859,100,1.4639969713837513,5.27988762902911,1
5685,16,45,14,70,0.2285714285714285,5,3.182268901516516e-16,15.999999999999996,0.2285714285714285,100,0.9031738038064978,2.302477456177746,1
5686,16,45,14,84,0.1904761904761904,6,5.572799166575493e-17,15.999999999999998,0.1904761904761904,100,0.7018479816827586,1.419382482186085,1
5687,16,45,14,98,0.1632653061224489,7,1.9060274192295168e-16,15.999999999999996,0.1632653061224489,100,0.6180798392872049,1.090093978307829,1
5688,16,45,14,112,0.1428571428571428,8,-3.0357660829594124e-18,16.0,0.1428571428571428,100,0.5813099172967878,0.955816952816024,1
5689,16,60,14,28,0.5714285714285714,2,0.0010218751289735,15.983649997936425,0.5708446427834437,100,24.982247417448715,525.6635637482724,1
5690,16,60,14,42,0.3809523809523809,3,6.9735883734267655e-16,15.99999999999999,0.3809523809523807,100,1.5824394260207222,6.233637762607772,1
5691,16,60,14,56,0.2857142857142857,4,1.9212062496443139e-16,15.999999999999996,0.2857142857142856,100,0.7161790176492302,1.765037556920772,1
5692,16,60,14,70,0.2285714285714285,5,-5.814034149953518e-17,16.0,0.2285714285714285,100,0.4877665402647733,0.8883201537459532,1
5693,16,60,14,84,0.1904761904761904,6,-8.52453958116728e-18,16.0,0.1904761904761904,100,0.4096193008050424,0.6297699956496712,1
5694,16,60,14,98,0.1632653061224489,7,2.237793284010081e-16,15.999999999999996,0.1632653061224489,100,0.3808064745188386,0.543059444031551,1
5695,16,60,14,112,0.1428571428571428,8,-1.8173938916288268e-17,16.0,0.1428571428571428,100,0.3699975212327197,0.5126216463921012,1
5696,16,90,14,28,0.5714285714285714,2,4.231956457901968e-10,15.999999993228869,0.5714285711867453,100,3.707324049360942,23.986192140149814,1
5697,16,90,14,42,0.3809523809523809,3,-2.962040335230398e-16,16.000000000000004,0.380952380952381,100,0.7158862734118917,1.9866072300864044,1
5698,16,90,14,56,0.2857142857142857,4,2.1754516590921646e-16,15.999999999999996,0.2857142857142856,100,0.3504429235961717,0.6382403037695166,1
5699,16,90,14,70,0.2285714285714285,5,-7.998701527511809e-17,16.0,0.2285714285714285,100,0.2562544771718421,0.3623397787596294,1
5700,16,90,14,84,0.1904761904761904,6,-1.3842551237208678e-16,16.000000000000004,0.1904761904761905,100,0.2283104386836768,0.2906976695905559,1
5701,16,90,14,98,0.1632653061224489,7,2.5671874565383335e-16,15.999999999999996,0.1632653061224489,100,0.2198130960838194,0.2707636497169322,1
5702,16,90,14,112,0.1428571428571428,8,-1.6977928394765196e-17,16.0,0.1428571428571428,100,0.2172598234924011,0.2651369527530653,1
5703,16,120,14,28,0.5714285714285714,2,1.0372258607560525e-13,15.99999999999834,0.5714285714285122,100,2.1940291620257564,10.669251200972976,1
5704,16,120,14,42,0.3809523809523809,3,4.1850203857940465e-17,16.0,0.3809523809523809,100,0.4765020144139718,1.154530302143845,1
5705,16,120,14,56,0.2857142857142857,4,-2.1120258320017624e-16,16.000000000000004,0.2857142857142857,100,0.2340242093684748,0.3766973261200562,1
5706,16,120,14,70,0.2285714285714285,5,-1.142206988713479e-16,16.000000000000004,0.2285714285714286,100,0.175217163188162,0.2247216446349732,1
5707,16,120,14,84,0.1904761904761904,6,6.068821660487611e-17,15.999999999999998,0.1904761904761904,100,0.1595091818875293,0.1890758219152426,1
5708,16,120,14,98,0.1632653061224489,7,8.159976600669028e-17,15.999999999999998,0.1632653061224489,100,0.155304578141369,0.1803307332047436,1
5709,16,120,14,112,0.1428571428571428,8,-6.008174101464203e-17,16.0,0.1428571428571428,100,0.1542088767506086,0.1781870825458245,1
5710,16,30,16,16,1.0,1,0.5161290322580663,7.7419354838709395,0.4838709677419337,100,99.20708671837458,1.177049331012313,1
5711,16,30,16,32,0.5,2,0.2307692307692567,12.307692307691893,0.3846153846153716,100,97.20260352197518,9.49926702763878,1
5712,16,30,16,48,0.3333333333333333,3,0.0427462230396165,15.316060431366136,0.3190845923201278,100,81.84792391504749,307.92283192265404,1
5713,16,30,16,64,0.25,4,2.1143166715361077e-06,15.999966170933256,0.2499994714208321,100,8.011638730260618,87.22093145965074,1
5714,16,30,16,80,0.2,5,1.2052671306741342e-10,15.999999998071573,0.1999999999758946,100,3.354004119775113,19.51603792636004,1
5715,16,30,16,96,0.1666666666666666,6,1.0169398960077625e-13,15.999999999998373,0.1666666666666497,100,2.1918589556806407,9.289410753066525,1
5716,16,30,16,112,0.1428571428571428,7,1.3129688308799459e-16,15.999999999999998,0.1428571428571428,100,1.7041663418658684,5.800584253595233,1
5717,16,30,16,128,0.125,8,6.869098389053474e-17,15.999999999999998,0.1249999999999999,100,1.4592035777934798,4.236176634894769,1
5718,16,45,16,16,1.0,1,0.4155844155843463,9.35064935065046,0.5844155844156537,100,98.7973682926344,2.3006840614016255,1
5719,16,45,16,32,0.5,2,0.0328738456332338,15.474018469868255,0.483563077183383,100,76.67289906123892,452.5227499793027,1
5720,16,45,16,48,0.3333333333333333,3,2.0609642464863853e-12,15.999999999967024,0.3333333333326463,100,2.6819598565275555,13.658357669694706,1
5721,16,45,16,64,0.25,4,-6.912873051767576e-16,16.00000000000001,0.2500000000000001,100,1.1883034228673348,3.6392669123565105,1
5722,16,45,16,80,0.2,5,-3.988440979395269e-16,16.000000000000007,0.2000000000000001,100,0.8015223828072506,1.81412614119014,1
5723,16,45,16,96,0.1666666666666666,6,-9.269928574751063e-17,16.0,0.1666666666666666,100,0.6577608193058584,1.232743228277394,1
5724,16,45,16,112,0.1428571428571428,7,-1.57968256531138e-16,16.000000000000004,0.1428571428571428,100,0.5978794359368167,1.0117028216090225,1
5725,16,45,16,128,0.125,8,-1.5005358067199381e-16,16.000000000000004,0.125,100,0.5719102577227531,0.9216060274186122,1
5726,16,60,16,16,1.0,1,0.3478260869565403,10.434782608695354,0.6521739130434596,100,98.37252555992237,3.84644986956846,1
5727,16,60,16,32,0.5,2,4.552406041988721e-07,15.999992716150333,0.4999997723796979,100,6.845388304557835,65.14917938829636,1
5728,16,60,16,48,0.3333333333333333,3,6.483528991463317e-17,15.999999999999998,0.3333333333333333,100,1.170586809192243,3.7908468427722752,1
5729,16,60,16,64,0.25,4,-1.626303258728257e-17,16.0,0.25,100,0.6071843125945688,1.3016624487429502,1
5730,16,60,16,80,0.2,5,4.7379634937616544e-17,16.0,0.2,100,0.4487086073681695,0.7484281461801265,1
5731,16,60,16,96,0.1666666666666666,6,-5.068645156369733e-17,16.0,0.1666666666666666,100,0.3944541819579485,0.581191783774976,1
5732,16,60,16,112,0.1428571428571428,7,-1.683749033211043e-16,16.000000000000004,0.1428571428571428,100,0.3748279046413149,0.5253674438208906,1
5733,16,60,16,128,0.125,8,-1.369347343849192e-16,16.000000000000004,0.125,100,0.3676605359941047,0.5060981883448753,1
5734,16,90,16,16,1.0,1,0.2622950819671814,11.803278688525095,0.7377049180328186,100,97.49403977585736,8.239538035688383,1
5735,16,90,16,32,0.5,2,2.421500500116025e-14,15.999999999999613,0.4999999999999879,100,2.105191105185883,9.620760381393016,1
5736,16,90,16,48,0.3333333333333333,3,-1.1384122811097797e-17,16.0,0.3333333333333333,100,0.5479301421711498,1.285302085665772,1
5737,16,90,16,64,0.25,4,-1.4582519219930035e-16,16.000000000000004,0.25,100,0.3052579418466289,0.4934325907007333,1
5738,16,90,16,80,0.2,5,-8.729521554402818e-17,16.0,0.2,100,0.2419809743790051,0.3231947870987973,1
5739,16,90,16,96,0.1666666666666666,6,1.969241488083105e-16,15.999999999999996,0.1666666666666666,100,0.2236944189829942,0.2793001504357269,1
5740,16,90,16,112,0.1428571428571428,7,1.4457835970094202e-16,15.999999999999998,0.1428571428571428,100,0.2183461980046913,0.2674007892031597,1
5741,16,90,16,128,0.125,8,3.9926592034725955e-17,16.0,0.125,100,0.2168076631937499,0.2641548278949402,1
5742,16,120,16,16,1.0,1,0.2105263157899353,12.631578947361035,0.7894736842100647,100,96.59368294802952,14.384943244049282,1
5743,16,120,16,32,0.5,2,1.6913553890773872e-16,15.999999999999996,0.4999999999999999,100,1.3420015760358477,4.993916599882878,1
5744,16,120,16,48,0.3333333333333333,3,2.0166160408230382e-16,15.999999999999996,0.3333333333333332,100,0.3650344011180468,0.752826219753012,1
5745,16,120,16,64,0.25,4,-1.474514954580286e-17,16.0,0.25,100,0.2053553014259612,0.296161150827871,1
5746,16,120,16,80,0.2,5,-8.950088933867839e-17,16.0,0.2,100,0.1669977514818151,0.2048910598085723,1
5747,16,120,16,96,0.1666666666666666,6,-4.5997277167697526e-17,16.0,0.1666666666666666,100,0.1571578175579403,0.1839567716620586,1
5748,16,120,16,112,0.1428571428571428,7,-4.568556904310795e-17,16.0,0.1428571428571428,100,0.1546545203003346,0.1790140544088523,1
5749,16,120,16,128,0.125,8,1.246290397272087e-16,15.999999999999998,0.1249999999999999,100,0.1540366706997893,0.1778560324797773,1
5750,16,30,18,18,0.8888888888888888,1,0.488636363636421,8.181818181817263,0.4545454545454035,100,99.12278205553136,1.3629150149954512,1
5751,16,30,18,36,0.4444444444444444,2,0.1964285714287255,12.857142857140392,0.3571428571427886,100,96.60053270824052,13.506384073954903,1
5752,16,30,18,54,0.2962962962962963,3,0.0122292331537769,15.804332269539568,0.2926728198062883,100,57.0638923580077,825.4745410393157,1
5753,16,30,18,72,0.2222222222222222,4,6.405181328787723e-08,15.999998975170987,0.2222222079884859,100,5.602735573154008,46.08613631649966,1
5754,16,30,18,90,0.1777777777777777,5,5.085061549354314e-12,15.99999999991864,0.1777777777768737,100,2.804182521168196,14.076351080303006,1
5755,16,30,18,108,0.1481481481481481,6,5.852984113000059e-15,15.999999999999906,0.1481481481481472,100,1.958242064512001,7.443233634570227,1
5756,16,30,18,126,0.1269841269841269,7,1.3780209612290761e-16,15.999999999999998,0.1269841269841269,100,1.583331636510444,4.958469350680364,1
5757,16,30,18,144,0.1111111111111111,8,-4.7806539543032705e-17,16.0,0.1111111111111111,100,1.3911565047595051,3.7994303305725223,1
5758,16,45,18,18,0.8888888888888888,1,0.3750000000000175,9.99999999999972,0.5555555555555399,100,98.58994468144672,2.9641078843615105,1
5759,16,45,18,36,0.4444444444444444,2,0.0015704745748523,15.974872406802362,0.44374645574451,100,28.751684487090433,612.2270159525268,1
5760,16,45,18,54,0.2962962962962963,3,8.437911827585687e-15,15.999999999999863,0.2962962962962938,100,2.0457927963738856,8.631397492467997,1
5761,16,45,18,72,0.2222222222222222,4,8.673617379884033e-17,15.999999999999998,0.2222222222222222,100,1.0297143328491722,2.797600316723625,1
5762,16,45,18,90,0.1777777777777777,5,1.184965211890876e-16,15.999999999999998,0.1777777777777777,100,0.7406169485484976,1.54383553649807,1
5763,16,45,18,108,0.1481481481481481,6,-3.3247059619267993e-16,16.000000000000004,0.1481481481481481,100,0.63124481006987,1.1272476026315457,1
5764,16,45,18,126,0.1269841269841269,7,2.3874131838130813e-16,15.999999999999996,0.1269841269841269,100,0.5858511533693046,0.9673470081876284,1
5765,16,45,18,144,0.1111111111111111,8,-8.429671891074797e-17,16.0,0.1111111111111111,100,0.5664034462230537,0.9024053694369149,1
5766,16,60,18,18,0.8888888888888888,1,0.296875000000047,11.249999999999249,0.6249999999999581,100,97.96723743742302,5.5887099207466235,1
5767,16,60,18,36,0.4444444444444444,2,3.7776482896684217e-10,15.999999993955765,0.4444444442765489,100,3.8300914527253926,23.996505109147904,1
5768,16,60,18,54,0.2962962962962963,3,-1.0150842839895535e-16,16.0,0.2962962962962963,100,0.9480759836911872,2.6583147409751344,1
5769,16,60,18,72,0.2222222222222222,4,1.4354836763708079e-16,15.999999999999998,0.2222222222222222,100,0.5433940343838957,1.0546123871046338,1
5770,16,60,18,90,0.1777777777777777,5,1.334652874329656e-16,15.999999999999998,0.1777777777777777,100,0.4257194203128784,0.6716777513748237,1
5771,16,60,18,108,0.1481481481481481,6,-1.518425142565949e-16,16.000000000000004,0.1481481481481481,100,0.3856680865125165,0.5545939281618345,1
5772,16,60,18,126,0.1269841269841269,7,-1.9911372897696291e-16,16.000000000000004,0.126984126984127,100,0.3714473026811372,0.5158191880450949,1
5773,16,60,18,144,0.1111111111111111,8,1.744616820800737e-16,15.999999999999996,0.111111111111111,100,0.3663753089690993,0.5026481188317201,1
5774,16,90,18,18,0.8888888888888888,1,0.1964285714299831,12.85714285712027,0.7142857142844594,100,96.3935690887444,15.75856996283619,1
5775,16,90,18,36,0.4444444444444444,2,7.806255641895632e-17,15.999999999999998,0.4444444444444444,100,1.4477889260549412,5.32946781335297,1
5776,16,90,18,54,0.2962962962962963,3,-6.917209860457517e-17,16.0,0.2962962962962963,100,0.4535972144269852,0.9365362024414764,1
5777,16,90,18,72,0.2222222222222222,4,-2.4909544912854464e-17,16.0,0.2222222222222222,100,0.2793023190500193,0.4170106319474492,1
5778,16,90,18,90,0.1777777777777777,5,6.254830095704654e-17,15.999999999999998,0.1777777777777777,100,0.2339516263765622,0.3025855285077775,1
5779,16,90,18,108,0.1481481481481481,6,7.826923245808637e-17,15.999999999999998,0.1481481481481481,100,0.2211873315670143,0.2734323510801202,1
5780,16,90,18,126,0.1269841269841269,7,7.066965285532079e-17,15.999999999999998,0.1269841269841269,100,0.2175810491799993,0.2657222466036488,1
5781,16,90,18,144,0.1111111111111111,8,-1.567349765599357e-16,16.000000000000004,0.1111111111111111,100,0.2165815220783439,0.2636814148181739,1
5782,16,120,18,18,0.8888888888888888,1,0.134615394036371,13.846153695418064,0.7692307608565591,100,94.2162272925764,38.07492715139415,1
5783,16,120,18,36,0.4444444444444444,2,-9.71445146547012e-17,16.0,0.4444444444444444,100,0.94812091504325,2.9409215052062914,1
5784,16,120,18,54,0.2962962962962963,3,-2.789516664533642e-16,16.000000000000004,0.2962962962962963,100,0.3023893585046982,0.5514249687041727,1
5785,16,120,18,72,0.2222222222222222,4,-1.586187778346293e-16,16.000000000000004,0.2222222222222222,100,0.1892313372851246,0.2544654140154372,1
5786,16,120,18,90,0.1777777777777777,5,3.301937716304604e-16,15.999999999999996,0.1777777777777777,100,0.1625326497894736,0.1947981893171021,1
5787,16,120,18,108,0.1481481481481481,6,1.0728519309922967e-16,15.999999999999998,0.1481481481481481,100,0.1559386323351493,0.1814387014037846,1
5788,16,120,18,126,0.1269841269841269,7,-1.2237254395572328e-16,16.000000000000004,0.126984126984127,100,0.1543341647416106,0.178392715574463,1
5789,16,120,18,144,0.1111111111111111,8,-2.549941865732236e-16,16.000000000000004,0.1111111111111111,100,0.1539560866316107,0.1777066558998297,1
5790,16,30,20,20,0.8,1,0.464285714285735,8.571428571428239,0.4285714285714119,100,99.04033757694046,1.5576062844647822,1
5791,16,30,20,40,0.4,2,0.1666666666801679,13.333333333117311,0.3333333333279328,100,95.8807910291691,19.241022624144534,1
5792,16,30,20,60,0.2666666666666666,3,0.0014606625030914,15.976629399950538,0.2662771566658423,100,28.283555525086552,602.0672155456566,1
5793,16,30,20,80,0.2,4,3.3640070796255722e-09,15.999999946175889,0.1999999993271985,100,4.429186612409603,30.296849905995817,1
5794,16,30,20,100,0.16,5,3.705935840321584e-13,15.99999999999407,0.1599999999999407,100,2.4683807981330688,11.104700809572446,1
5795,16,30,20,120,0.1333333333333333,6,6.002956378509119e-16,15.999999999999991,0.1333333333333332,100,1.8068160324850884,6.33120132479692,1
5796,16,30,20,140,0.1142857142857142,7,4.798678815420845e-16,15.999999999999991,0.1142857142857142,100,1.5033091353523544,4.430882274706977,1
5797,16,30,20,160,0.1,8,1.80424794028744e-16,15.999999999999996,0.0999999999999999,100,1.3457838904650308,3.521043070237991,1
5798,16,45,20,20,0.8,1,0.3382352941176117,10.588235294118212,0.5294117647059107,100,98.36069847814976,3.795035426242975,1
5799,16,45,20,40,0.4,2,1.5387494660205545e-05,15.999753800085436,0.3999938450021359,100,10.75830285140643,140.6647193245545,1
5800,16,45,20,60,0.2666666666666666,3,5.355958732078392e-17,16.0,0.2666666666666666,100,1.6864520536247622,6.203065610036676,1
5801,16,45,20,80,0.2,4,2.0426368929626904e-16,15.999999999999996,0.1999999999999999,100,0.9292008370332724,2.3068850422185725,1
